id	annotation	C6_chemical_A1	C6_chemical_A3	C6_chemical_B1	C6_chemical_B2	C6_chemical_B3	C6_chemical_C1	C6_chemical_C2	C6_chemical_C3	C6_control_A1	C6_control_A3	C6_control_B1	C6_control_B2	C6_control_B3	C6_control_C1	C6_control_C2	C6_control_C3	L4_chemical_A1	L4_chemical_A2	L4_chemical_A3	L4_chemical_B1	L4_chemical_B2	L4_chemical_B3	L4_chemical_C2	L4_chemical_C3	L4_control_A1	L4_control_A2	L4_control_A3	L4_control_B1	L4_control_B2	L4_control_B3	L4_control_C2	L4_control_C3
LQ03X026780	Ara4-interacting protein, putative	4.885312844	5.240025868	5.360572788	5.341207296	5.871178444	5.377592374	5.558669664	5.285866665	5.391436382	5.263780064	5.748330619	5.369011421	5.74444295	5.550867405	5.243005921	5.428881232	5.450577021	5.340488377	5.032049499	5.476900561	5.627143525	5.552400228	6.615153002	6.190698931	5.64669744	5.711435657	4.985330326	5.869501726	5.315047466	6.024680568	6.520822081	5.568141412
LQ03X026800	Generative cell specific-1	5.145658162	5.082090427	4.742413882	5.109477348	4.723178421	5.002376374	5.00578343	5.168775847	4.975127115	4.83449891	4.915641242	5.038704666	4.736579725	5.106059555	4.865863508	4.94010116	4.95784398	5.30668806	4.643734619	4.9228268	5.259404204	5.336846555	4.897703565	5.129700481	4.990459332	5.089175762	4.810386099	5.344521567	5.695258431	4.754517892	5.320467558	5.009947689
LQ03X026830	Putative uncharacterized protein	8.491141079	10.42153138	8.133923418	7.881127784	9.568073292	7.494112525	6.970117179	7.727442947	9.429484215	10.65249013	9.590451312	8.77278244	9.330330819	7.722479683	7.873072581	8.417772496	8.330398185	8.300554494	9.296000781	9.503110514	9.469756832	9.575402211	9.643316708	10.3710779	9.800692358	9.954199823	10.36581812	9.509436084	9.487279554	10.22474261	9.505344834	10.41618352
LQ03X026840	Predicted protein	11.82802133	11.51510444	12.6823929	13.20775071	12.8379322	12.16248152	12.41004455	12.09771681	12.03375436	11.77835965	12.76935386	13.36498683	13.19861228	11.9654497	12.68626999	12.3162952	11.17530536	11.91525479	10.86558285	12.30497639	12.18571256	12.66291948	11.16602615	11.39338797	11.32675343	12.41759339	10.83145477	13.02076186	12.83566936	13.57501648	11.24185356	11.53501798
LQ03X026850	Replication factor C subunit 2	10.56328672	11.03648641	8.650074055	9.011776617	8.673094363	9.174781469	9.195063712	8.220096807	10.80231982	11.26682418	9.474166878	9.169953483	8.983155494	9.263626256	9.048542803	8.367394325	10.07883917	9.975127695	10.71084686	9.368962408	9.52968539	9.356330947	9.198675073	8.690025005	11.38211913	11.41117331	11.60121198	9.048509857	10.10878049	8.966067638	9.494926753	7.652639394
LQ03X026860	E3 ubiquitin-protein ligase At4g11680	6.086650554	5.814756605	6.066894361	6.295600148	6.327215594	6.41923726	5.995540975	5.642818022	6.120758739	6.42792019	6.364813476	6.187009305	6.540148095	6.20396253	7.659622625	6.168165458	6.14149201	5.455203265	5.409162506	6.376572149	6.579763995	5.736327865	6.693096613	6.468347097	5.913570425	5.218494565	5.4141372	5.685121831	6.328578128	6.045537571	5.921307554	6.231972786
LQ03X026890	Predicted protein	5.780627947	6.151822485	5.344494819	6.357344266	5.630681693	5.570960941	6.068886535	5.805428302	5.89600591	5.664143371	5.443761742	6.400284703	5.609283073	5.932541672	5.479662598	5.931201764	6.006589054	5.464080164	7.333782794	5.744547781	5.589922772	5.670906426	5.488947157	5.726140652	5.861158875	5.725758297	7.401308777	5.5027638	6.799066457	5.960033495	4.970801735	5.476480141
LQ03X026900	Heat stress transcription factor B-2b	12.36298295	12.04121386	12.57480739	13.00195202	11.70009077	13.52612137	13.23208212	11.71373003	11.37056098	11.90080249	11.74808087	12.18980025	11.55356661	11.7844188	11.92587442	11.24482583	13.07645629	14.04925871	12.0209389	12.68482807	14.02593572	11.6854802	13.80727506	11.62897082	11.15911151	11.12757895	11.21595726	12.36139946	12.00195932	10.31215534	12.43976731	10.83502529
LQ03X026920	DEAD-box ATP-dependent RNA helicase 47	6.115287848	6.412419414	5.693400473	6.582947845	5.553103877	6.556817659	6.718613327	5.933942768	6.181696099	6.221198095	5.29917696	6.664611216	6.225829033	6.097324859	8.006730525	6.263016695	6.409090843	6.321658545	5.834105544	6.600670117	6.194810822	6.552078092	5.352518199	6.079416828	6.646872108	6.437996966	5.836858018	5.156671846	5.835260266	6.826207859	5.467358824	5.325187886
LQ03X026930	Putative UPF0497 membrane protein At4g11655	4.919725209	5.021478027	4.837874709	5.11263446	5.455617163	5.186386732	5.648494321	5.316725738	5.132158486	5.013342975	5.295173965	5.205083037	5.132597397	5.093999029	5.575170355	5.338087932	5.04576683	5.205250353	4.940059656	4.836716183	5.622481595	4.968906474	4.896080599	5.55684157	5.129414729	5.275364286	5.300629516	4.903477495	4.939720423	4.875975587	4.716018564	5.094803333
LQ03X026940	UDP-glucose 4-epimerase 1	6.698513253	5.265251865	6.788878297	6.766490607	6.264062348	5.498229232	5.486559479	6.288289792	7.332609786	5.17546061	6.349456802	7.184196296	5.697496435	6.258413968	5.819378261	5.463814995	5.767443974	4.859058236	5.494974133	5.42133544	5.171133471	5.929937978	5.119068161	5.696038132	5.598781748	5.342313064	5.415852847	5.55645608	5.557096906	5.767416908	5.728118713	6.056377533
LQ03X026990	Thaumatin-like protein	5.741841723	6.214311992	6.259373862	5.729424756	5.817242922	5.493671964	5.769833026	5.28905913	5.537552581	5.997313169	5.702920082	5.759732785	5.744975771	5.540535993	5.116195671	5.613313932	5.437651176	6.342570314	5.808979729	6.097743593	5.446168942	5.873925138	5.801911307	5.445771474	5.87307728	6.252472411	6.81932237	6.307416978	6.029785413	5.80429394	5.600715387	5.648876024
LQ03X027010	Thaumatin-like protein	5.331378589	5.462457656	5.305157251	5.109189743	5.508263304	5.053629819	5.292075475	4.892086245	5.348230531	5.096195157	4.77411516	4.982370755	5.60770043	4.977466642	4.987319051	5.079222113	5.133309551	5.602041373	5.499419905	5.364746881	5.468417535	5.222699435	5.681572094	5.42826483	5.276432514	5.42212209	5.734519957	5.460490191	5.590848555	5.488488577	5.323695523	5.234083897
LQ03X027030	Osmotin-like protein OSM34	5.93939886	6.032547546	6.545068154	5.91174114	5.758048143	5.432312859	5.536929303	5.9723586	5.549487268	6.113320645	6.797803513	6.410458536	5.86517106	5.617842431	5.187039331	5.824379442	5.904667449	6.318142107	7.057074827	6.757564592	6.020072155	5.750993749	5.702477503	5.74933863	5.783722236	5.584309556	6.60436663	5.456247054	5.486285602	5.638193524	5.214378467	5.84231312
LQ03X027040	Elicitor-responsive protein 3	6.044146436	5.775071723	5.948797248	5.967498583	5.887869315	5.752574091	5.548526225	5.361443248	6.033258742	5.482370357	6.393821954	5.779584902	5.979605673	5.839911388	5.855797272	5.646924293	5.743747897	5.853652499	5.552046588	5.842204979	5.786912905	5.808851311	5.659118328	6.134058624	5.452000399	6.100562547	5.733227091	5.715811478	5.322917798	5.772347784	6.012615914	5.297257156
LQ03X027050	Putative uncharacterized protein	6.968297752	7.84921062	6.767281132	7.348560226	6.942653865	6.948395549	6.169714136	7.438299377	6.903480983	5.440646447	6.213331774	6.990464609	6.13980281	7.043055233	6.04952446	6.964399361	8.220604211	7.367341133	6.535905369	6.307207045	6.970806559	7.189370949	5.674036385	6.897816881	7.993426838	6.936121654	6.714420495	6.951361276	7.547893725	7.853903018	6.287226558	6.860283865
LQ03X027060	Predicted protein	10.26098631	10.35358326	10.1648566	11.0214317	10.08654995	10.70529169	10.94117875	10.61556656	10.28997862	10.59493182	10.39920987	10.95663912	10.22540128	10.72555884	10.91378341	10.64899758	10.47596419	9.937841372	9.92376547	9.871222046	9.540384859	10.47509727	9.985296745	10.04357604	10.27755423	10.12562452	10.17257662	10.31144064	10.23640131	10.59729576	10.53799198	9.659060674
LQ03X027070	Predicted protein	6.292782864	6.328674275	6.228060685	5.850484041	5.811905259	6.711781138	6.069256954	6.423470845	6.298953535	5.931566108	6.176661692	6.095052669	6.074482379	6.476192063	6.189356316	6.493573063	5.968745966	6.396660839	6.418882865	6.582026816	6.680531201	5.876562793	7.420482715	6.534234478	6.147510824	5.895862437	6.275323847	5.822031425	6.829666655	5.991854544	6.767078521	6.340436523
LQ03X027120	Predicted protein	4.973966789	4.598233477	4.874532128	4.641765469	4.973910705	4.859369329	4.758421382	4.858077448	4.942941993	4.827423362	4.810829017	4.692974515	4.966826697	4.919366644	4.729950371	5.070037705	4.9653736	4.917467496	4.864755656	5.145525698	4.758915913	5.228239014	6.097323061	5.240983062	5.059141403	4.79233998	4.754274379	5.043857961	5.123981531	5.027605501	5.730653412	5.466989485
LQ03X027210	Putative KTEL motif-containing protein 1	5.615772559	5.510359803	5.867959775	5.648316329	5.598778423	5.830570231	5.750147374	5.686052132	5.635482101	5.217819461	5.901075679	5.524895049	5.463904027	5.676684799	5.25035872	5.550459126	5.554752079	5.382085948	5.267001899	4.961239847	5.0571825	5.329989158	5.509981532	5.491506925	5.728430741	5.35865012	5.331857664	5.213223199	4.914774431	5.104546323	5.272924407	4.96675093
LQ03X027220	Probable LRR receptor-like serine/threonine-protein kinase At1g63430	5.227010182	5.035727914	4.95721882	5.293647841	5.239989691	4.996931397	5.214748679	5.124671788	5.215440604	4.845771902	5.607703804	5.3677768	5.102674497	5.088658267	5.278793233	5.033611544	4.941474828	5.049476926	4.872018244	5.159647726	5.313226069	5.07273531	5.285771725	5.349978437	4.9092414	4.931144149	5.119478085	4.99615909	5.474455477	5.142761909	5.347209592	5.101793145
LQ03X027230	RNA-binding protein nob1, putative	5.937351428	5.380852443	5.217256253	5.746891029	5.219697001	5.721322045	5.823715598	5.989791672	5.926162069	6.06660215	5.626103198	5.76467549	5.865463578	5.676662129	5.972916629	5.768935242	5.557814343	5.766595973	6.229818234	5.34141087	5.586411794	5.420150804	5.87241758	5.277053214	5.457486056	5.605953528	5.915330927	5.329044228	5.510319617	5.807772307	6.459434336	5.537966195
LQ03X027250	Tubulin beta-1 chain	12.1466056	13.22245797	10.24384997	9.767394066	9.728184265	7.667033345	7.404239865	7.038856933	12.30478507	13.34244316	11.35579059	10.16073429	10.22964228	7.215515078	7.805842222	7.665941764	11.71653467	11.87507936	12.58137291	9.849536172	11.0964189	11.9468463	6.530502935	5.248183737	13.16112525	12.93535325	12.88179963	9.290059736	10.8699033	8.2775984	6.46084655	6.271456276
LQ03X027260	Putative Probable serine racemase	7.79842199	8.892868159	8.008656998	8.052510027	8.139782872	8.4503224	8.980837768	8.753675364	8.611480793	8.425225103	8.688042416	8.098027243	8.685989002	9.074792321	9.168370972	9.358172454	8.993288284	8.361271994	8.249121077	7.819018391	7.964871785	8.601480627	8.982852429	9.366039046	8.817901669	8.744345701	8.416977511	8.288233698	8.39346827	8.440194483	8.97987688	9.533216982
LQ03X027270	Putative peroxisomal-coenzyme A synthetase	4.978103943	5.124047627	4.991643803	5.139881869	5.130593083	5.113928803	5.237699344	5.150656345	5.330548445	5.20606975	5.198372747	5.148650856	5.409289642	4.880902333	5.191921149	5.154360138	5.162937247	5.61081178	5.719207303	5.156449184	5.606234418	4.90872211	5.388467393	5.006702704	5.041484298	5.394999146	5.677882058	5.680561907	5.489934379	5.260114048	5.07686237	5.039122369
LQ03X027280	Putative copper-transporting ATPase 3	8.328783087	7.741028196	11.31495022	11.50018496	11.85754551	12.22237194	12.57035526	12.95759188	8.786726077	7.498727781	11.13541454	11.7852342	12.03595006	12.57498336	12.67987757	12.8508078	8.007813717	9.320394504	8.675520916	11.51462022	11.99988119	11.18507122	13.0187791	13.07127384	8.609587024	9.39256173	8.951968507	12.38793492	12.14408436	12.22233788	12.76943495	13.1610853
LQ03X027320	Glutathione peroxidase (Fragment)	12.36855846	12.41975538	12.34036932	13.651797	12.33860529	14.06978045	14.28235407	14.04146121	11.99687351	12.16658708	12.19706388	13.56094807	12.33421689	14.04462794	14.05020094	13.88964031	13.40977706	13.23485102	12.49476827	12.68597507	12.2818083	12.78726532	12.99163794	12.9326883	12.41117976	12.76334197	11.82195668	12.9464892	12.27594594	13.20031216	13.23953074	12.48609576
LQ03X027360	Putative Lysine-specific demethylase 5A	11.60145464	11.76612362	11.90212049	12.25360071	12.04946516	12.28028864	12.64492671	13.04646759	11.74639311	11.89954655	12.02950521	12.45155918	12.09846354	12.40360916	12.89609302	13.16932657	11.77105627	11.60480298	10.93783276	10.38334431	11.85594683	11.95758461	11.77798372	12.15267901	11.22574545	11.54084399	10.92892071	11.29689415	11.85292757	12.40792325	11.84984257	12.15991284
LQ03X027370	Probable serine/threonine-protein kinase At5g41260	4.770408825	4.728630415	5.77341658	5.141961565	5.133377952	5.451303983	5.203596994	5.298064952	5.335611678	5.407801013	5.570960896	5.365048169	5.246805154	4.927124063	5.977591307	5.222917124	5.176314213	4.908062799	4.608901589	4.816221706	5.057341713	4.81362505	5.319717594	5.327974108	4.774464193	4.977392663	4.704287069	4.636648001	5.283760012	5.124439681	5.845051466	4.96886563
LQ03X027380	Tubulin beta-7 chain	11.90888668	12.20579369	11.63022088	12.24482461	13.20297862	11.76222019	12.76502632	12.13058047	13.03323935	12.63369865	12.93983686	12.95477011	13.54757518	12.47876858	12.92861867	13.33303407	11.32281344	11.40608499	12.17844783	11.36496437	11.87464913	13.290623	12.20706758	12.08005385	12.52491607	12.61976499	12.87636025	11.9750907	12.75638082	11.79761445	12.38458362	11.96022629
LQ03X027420	Putative uncharacterized protein	4.783125471	4.579523374	4.566285274	4.489877943	4.770912507	4.617232938	4.606195772	4.469415847	4.562049891	4.631270735	4.685303796	4.537695067	4.688906128	4.761227111	4.471087893	4.424332548	4.808369404	4.856102594	5.010876535	4.835997845	4.694111785	4.712717904	5.253745269	4.970664412	4.74750001	4.743327247	5.162200858	4.949296442	4.527574386	4.851431656	4.689861073	4.65918834
LQ03X027490	Predicted protein	12.10456895	12.4991321	11.72738519	11.34820582	11.56908709	11.93058243	11.6977555	11.37857216	12.53959087	12.96468137	12.13095048	11.58680604	11.816472	12.00332511	11.8296235	11.68981883	12.48290148	12.24683492	12.81890314	12.59956655	12.3343609	11.65457446	12.10227703	11.95448969	12.77607071	12.43831658	12.67728314	12.26257367	11.74911098	11.47111716	12.08372328	11.82498067
LQ03X027500	Transcription factor GLABRA 3	12.97232788	13.11029585	12.80240248	10.7134015	12.11753543	8.445517115	7.835446419	8.206085898	13.11669088	12.99610918	13.02269945	11.0022483	12.31298317	8.516178259	8.055900004	8.200995356	12.63546008	12.97321797	13.40100384	13.32036765	12.98139821	12.67364253	7.726986402	8.582844728	13.28317989	13.44928825	13.34254463	12.53858542	13.50950202	10.7763983	9.180544493	8.55677636
LQ03X027520	GMP synthase [glutamine-hydrolyzing]	5.332500631	5.546204381	5.64149106	5.421400311	5.111800113	5.306563786	5.353114411	5.576111293	5.831629383	6.31232623	5.647283053	5.7402347	5.515573019	5.706504012	6.300692916	5.12423091	5.14422468	5.585237264	5.516391192	5.792342136	5.253076237	5.39958495	5.767471328	6.545397666	5.446372678	5.773571325	5.140365516	5.740279809	5.611343657	5.281567051	5.044840859	5.789887806
LQ03X027560	Putative Signal peptide peptidase-like 2B	13.47033267	13.43958072	13.54528964	13.20537751	13.69784643	13.59281471	13.16974294	13.58612479	13.51731218	13.04544785	13.62387424	13.33110438	13.57047667	13.45314022	13.21527715	13.11123935	13.13803341	12.32385284	12.94397759	13.11802156	12.85802304	13.47794085	13.15819269	12.87947394	13.5175095	12.42827338	12.40170266	13.46775692	13.22919918	13.2129553	12.98986452	12.64593044
LQ03X027570	Probable aquaporin PIP1-4	5.64685554	5.50224555	5.433188767	6.149962912	5.38052396	5.792839234	6.248304774	5.632363579	5.600066195	5.587030504	6.178870033	5.871821914	5.649563059	5.575261488	5.805455486	5.718179056	5.220553722	5.481161632	5.496062249	5.891316075	5.323907895	5.980310127	6.046857761	6.152186864	5.646573327	5.439321111	5.487125787	4.77749344	5.426763845	5.46242614	5.587364523	5.592716016
LQ03X027580	Putative WW domain-containing oxidoreductase	13.85014668	14.25299954	13.64454193	14.15965833	13.67954194	14.3309053	14.55550449	14.10600393	14.13834822	14.17594734	13.81834171	14.06452942	13.55072958	14.39938372	14.29745349	14.29428199	13.91003535	13.68933595	13.43138404	13.47820638	13.10662359	13.68169786	13.7235543	13.73837713	13.63776317	13.72653214	13.39169996	13.74486001	13.05130844	13.86769118	13.7556368	13.54032734
LQ03X027610	Cytochrome P450 86A2	6.237818226	6.163202972	6.865296775	7.558338985	6.878935893	6.232002837	6.840794586	6.586239651	6.292923143	5.669553933	6.757689467	7.395196509	6.921802934	6.206734257	7.040051379	6.406779759	6.25407292	6.425122933	5.978087413	6.558993688	7.289141785	6.710602696	5.51347355	6.008901646	6.358852379	6.2042638	5.721996035	6.951235885	7.107912942	6.446825889	5.229399761	5.120687352
LQ03X027620	Potassium channel tetramerization domain-containing protein, putative	10.10809795	9.830525836	9.699968677	8.972326686	9.593449435	9.58660074	9.4519552	9.399441317	9.749135813	9.692083656	9.790062517	9.258398985	9.948372507	9.646937637	8.891634491	9.170725246	9.648922971	10.19210582	10.14663964	10.35249666	10.69936029	9.701317862	10.67082092	10.57619377	9.711124847	10.25641996	10.65136284	10.25609956	11.04410772	10.03806242	10.67355458	10.5312296
LQ03X027640	Putative Aminopeptidase N	13.6167433	13.77495524	14.37102541	14.20037031	14.3881016	13.93317693	14.45286872	14.34734421	13.48523251	13.26056108	14.17599716	14.06339937	14.06800616	14.09232309	14.47145084	14.27573606	13.71195766	14.00936286	13.52372343	14.21566938	14.41674383	14.25687543	14.85211742	14.83901795	13.57095168	14.03757325	13.62358922	14.41451202	14.79456747	14.66643618	15.0346137	14.89750318
LQ03X027660	Predicted protein	8.865789857	9.318631111	8.54610049	8.737862916	8.781244795	9.202485778	9.255613252	9.364150275	9.276259822	9.072053498	9.197884531	8.855955855	9.25216643	9.551707364	9.398589952	9.619995358	9.174547132	9.450899168	9.835622412	9.208616386	9.517736425	8.864490589	9.278030456	9.61204275	9.203024919	10.03105708	10.04089593	8.819534944	9.812319826	9.260263289	9.871150684	9.514669446
LQ03X027670	Predicted protein	5.924911275	5.302471835	5.180926901	6.033129616	5.295225043	5.379923416	5.357261617	5.688283587	5.634742661	5.471059177	5.607397959	6.758687886	5.880698939	5.597020794	5.467065769	5.613312469	5.573408496	5.646785954	6.634218306	6.71568383	5.801069643	5.685221041	5.905232961	5.066072093	5.368571712	5.744875895	5.962569688	6.071238443	6.370772147	5.923147418	5.354709288	5.222979064
LQ03X027680	Hypothetical protein	5.348053169	5.663028037	5.685245674	5.427785369	5.779509342	5.618308679	5.378233673	5.449023184	5.235127066	5.544370877	5.565049152	5.583549837	5.473709074	6.249209318	5.602896316	5.715818202	5.291900533	5.240816446	5.554692693	5.534489247	4.872091801	5.310766762	5.983116586	5.087814607	5.216095958	5.054999397	5.288669338	5.103681849	5.301693765	5.004712202	5.354662697	5.293870988
